id,type,src,dst,app,latency,message,ctime,size,buffer
55,LINK,33,64,14,1.002,Fog.Node.14,302.004,2000,14
51,LINK,41,45,10,1.002,Fog.Node.10,303.00402,2000,9
56,LINK,113,32,15,1.002,Fog.Node.15,303.00402,2000,10
48,LINK,45,102,7,1.002,Fog.Node.7,303.00402,2000,11
50,LINK,1,176,9,1.002,Fog.Node.9,303.00402,2000,12
54,LINK,173,59,13,1.002,Fog.Node.13,303.00600000000003,2000,8
60,LINK,2,148,19,1.002,Fog.Node.19,303.00600000000003,2000,9
53,LINK,41,40,12,1.002,Fog.Node.12,304.00602000000003,2000,4
57,LINK,113,1,16,1.002,Fog.Node.16,304.00602000000003,2000,5
56,LINK,32,71,15,1.002,Fog.Node.15,304.00602000000003,2000,6
58,LINK,173,81,17,1.002,Fog.Node.17,304.00800000000004,2000,4
53,LINK,40,55,12,1.002,Fog.Node.12,305.00802000000004,2000,2
57,LINK,1,76,16,1.002,Fog.Node.16,305.00802000000004,2000,3
59,LINK,173,87,18,1.002,Fog.Node.18,305.01000000000005,2000,2
61,LINK,0,41,0,1.00002,Fog.Node.0,400,20,0
62,LINK,0,170,1,1.00002,Fog.Node.1,400,20,1
63,LINK,0,113,2,1.00002,Fog.Node.2,400,20,2
64,LINK,0,173,3,1.002,Fog.Node.3,400,2000,3
65,LINK,0,173,4,1.002,Fog.Node.4,400,2000,4
66,LINK,0,142,5,1.002,Fog.Node.5,400,2000,5
67,LINK,0,133,6,1.002,Fog.Node.6,400,2000,6
68,LINK,0,41,7,1.002,Fog.Node.7,400,2000,7
69,LINK,0,187,8,1.002,Fog.Node.8,400,2000,8
70,LINK,0,113,9,1.002,Fog.Node.9,400,2000,9
71,LINK,0,41,10,1.002,Fog.Node.10,400,2000,10
72,LINK,0,36,11,1.002,Fog.Node.11,400,2000,11
73,LINK,0,41,12,1.002,Fog.Node.12,400,2000,12
74,LINK,0,173,13,1.002,Fog.Node.13,400,2000,13
75,LINK,0,118,14,1.002,Fog.Node.14,400,2000,14
76,LINK,0,113,15,1.002,Fog.Node.15,400,2000,15
