id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
285,COMP_M,4,4_01,Fog.Node.4,4,24,0,81,None,6.9,1503.0059999999999,1509.906,1500.0,1503.0059999999999
286,COMP_M,5,5_01,Fog.Node.5,5,25,0,89,None,6.0,1503.0059999999999,1509.0059999999999,1500.0,1503.0059999999999
295,COMP_M,14,14_01,Fog.Node.14,14,34,0,64,None,6.8,1503.0059999999999,1509.8059999999998,1500.0,1503.0059999999999
291,COMP_M,10,10_01,Fog.Node.10,10,30,0,45,None,6.7,1504.0060199999998,1510.7060199999999,1500.0,1504.0060199999998
288,COMP_M,7,7_01,Fog.Node.7,7,27,0,102,None,6.1,1504.0060199999998,1510.1060199999997,1500.0,1504.0060199999998
290,COMP_M,9,9_01,Fog.Node.9,9,29,0,176,None,6.1,1504.0060199999998,1510.1060199999997,1500.0,1504.0060199999998
294,COMP_M,13,13_01,Fog.Node.13,13,33,0,59,None,6.6,1504.0079999999998,1510.6079999999997,1500.0,1504.0079999999998
300,COMP_M,19,19_01,Fog.Node.19,19,39,0,148,None,6.9,1504.0079999999998,1510.908,1500.0,1504.0079999999998
296,COMP_M,15,15_01,Fog.Node.15,15,35,0,71,None,6.8,1505.0080199999998,1511.8080199999997,1500.0,1505.0080199999998
298,COMP_M,17,17_01,Fog.Node.17,17,37,0,81,None,6.6,1505.0099999999998,1511.6099999999997,1500.0,1505.0099999999998
293,COMP_M,12,12_01,Fog.Node.12,12,32,0,55,None,6.5,1506.0100199999997,1512.5100199999997,1500.0,1506.0100199999997
297,COMP_M,16,16_01,Fog.Node.16,16,36,0,76,None,6.7,1506.0100199999997,1512.7100199999998,1500.0,1506.0100199999997
299,COMP_M,18,18_01,Fog.Node.18,18,38,0,87,None,6.7,1506.0119999999997,1512.7119999999998,1500.0,1506.0119999999997
302,COMP_M,1,1_01,Fog.Node.1,1,21,0,61,None,6.5,1602.00004,1608.50004,1600.0,1602.00004
304,COMP_M,3,3_01,Fog.Node.3,3,23,0,73,None,6.7,1602.004,1608.704,1600.0,1602.004
307,COMP_M,6,6_01,Fog.Node.6,6,26,0,96,None,6.2,1602.004,1608.204,1600.0,1602.004
309,COMP_M,8,8_01,Fog.Node.8,8,28,0,109,None,6.4,1602.004,1608.404,1600.0,1602.004
312,COMP_M,11,11_01,Fog.Node.11,11,31,0,49,None,6.9,1602.004,1608.904,1600.0,1602.004
301,COMP_M,0,0_01,Fog.Node.0,0,20,0,55,None,6.0,1603.0000599999998,1609.0000599999998,1600.0,1603.0000599999998
303,COMP_M,2,2_01,Fog.Node.2,2,22,0,67,None,6.3,1603.0000599999998,1609.3000599999998,1600.0,1603.0000599999998
305,COMP_M,4,4_01,Fog.Node.4,4,24,0,81,None,6.9,1603.0059999999999,1609.906,1600.0,1603.0059999999999
306,COMP_M,5,5_01,Fog.Node.5,5,25,0,89,None,6.0,1603.0059999999999,1609.0059999999999,1600.0,1603.0059999999999
315,COMP_M,14,14_01,Fog.Node.14,14,34,0,64,None,6.8,1603.0059999999999,1609.8059999999998,1600.0,1603.0059999999999
311,COMP_M,10,10_01,Fog.Node.10,10,30,0,45,None,6.7,1604.0060199999998,1610.7060199999999,1600.0,1604.0060199999998
308,COMP_M,7,7_01,Fog.Node.7,7,27,0,102,None,6.1,1604.0060199999998,1610.1060199999997,1600.0,1604.0060199999998
310,COMP_M,9,9_01,Fog.Node.9,9,29,0,176,None,6.1,1604.0060199999998,1610.1060199999997,1600.0,1604.0060199999998
314,COMP_M,13,13_01,Fog.Node.13,13,33,0,59,None,6.6,1604.0079999999998,1610.6079999999997,1600.0,1604.0079999999998
320,COMP_M,19,19_01,Fog.Node.19,19,39,0,148,None,6.9,1604.0079999999998,1610.908,1600.0,1604.0079999999998
316,COMP_M,15,15_01,Fog.Node.15,15,35,0,71,None,6.8,1605.0080199999998,1611.8080199999997,1600.0,1605.0080199999998
318,COMP_M,17,17_01,Fog.Node.17,17,37,0,81,None,6.6,1605.0099999999998,1611.6099999999997,1600.0,1605.0099999999998
313,COMP_M,12,12_01,Fog.Node.12,12,32,0,55,None,6.5,1606.0100199999997,1612.5100199999997,1600.0,1606.0100199999997
317,COMP_M,16,16_01,Fog.Node.16,16,36,0,76,None,6.7,1606.0100199999997,1612.7100199999998,1600.0,1606.0100199999997
319,COMP_M,18,18_01,Fog.Node.18,18,38,0,87,None,6.7,1606.0119999999997,1612.7119999999998,1600.0,1606.0119999999997
322,COMP_M,1,1_01,Fog.Node.1,1,21,0,61,None,6.5,1702.00004,1708.50004,1700.0,1702.00004
324,COMP_M,3,3_01,Fog.Node.3,3,23,0,73,None,6.7,1702.004,1708.704,1700.0,1702.004
327,COMP_M,6,6_01,Fog.Node.6,6,26,0,96,None,6.2,1702.004,1708.204,1700.0,1702.004
329,COMP_M,8,8_01,Fog.Node.8,8,28,0,109,None,6.4,1702.004,1708.404,1700.0,1702.004
332,COMP_M,11,11_01,Fog.Node.11,11,31,0,49,None,6.9,1702.004,1708.904,1700.0,1702.004
321,COMP_M,0,0_01,Fog.Node.0,0,20,0,55,None,6.0,1703.0000599999998,1709.0000599999998,1700.0,1703.0000599999998
323,COMP_M,2,2_01,Fog.Node.2,2,22,0,67,None,6.3,1703.0000599999998,1709.3000599999998,1700.0,1703.0000599999998
325,COMP_M,4,4_01,Fog.Node.4,4,24,0,81,None,6.9,1703.0059999999999,1709.906,1700.0,1703.0059999999999
326,COMP_M,5,5_01,Fog.Node.5,5,25,0,89,None,6.0,1703.0059999999999,1709.0059999999999,1700.0,1703.0059999999999
335,COMP_M,14,14_01,Fog.Node.14,14,34,0,64,None,6.8,1703.0059999999999,1709.8059999999998,1700.0,1703.0059999999999
331,COMP_M,10,10_01,Fog.Node.10,10,30,0,45,None,6.7,1704.0060199999998,1710.7060199999999,1700.0,1704.0060199999998
328,COMP_M,7,7_01,Fog.Node.7,7,27,0,102,None,6.1,1704.0060199999998,1710.1060199999997,1700.0,1704.0060199999998
330,COMP_M,9,9_01,Fog.Node.9,9,29,0,176,None,6.1,1704.0060199999998,1710.1060199999997,1700.0,1704.0060199999998
334,COMP_M,13,13_01,Fog.Node.13,13,33,0,59,None,6.6,1704.0079999999998,1710.6079999999997,1700.0,1704.0079999999998
340,COMP_M,19,19_01,Fog.Node.19,19,39,0,148,None,6.9,1704.0079999999998,1710.908,1700.0,1704.0079999999998
336,COMP_M,15,15_01,Fog.Node.15,15,35,0,71,None,6.8,1705.0080199999998,1711.8080199999997,1700.0,1705.0080199999998
338,COMP_M,17,17_01,Fog.Node.17,17,37,0,81,None,6.6,1705.0099999999998,1711.6099999999997,1700.0,1705.0099999999998
333,COMP_M,12,12_01,Fog.Node.12,12,32,0,55,None,6.5,1706.0100199999997,1712.5100199999997,1700.0,1706.0100199999997
337,COMP_M,16,16_01,Fog.Node.16,16,36,0,76,None,6.7,1706.0100199999997,1712.7100199999998,1700.0,1706.0100199999997
339,COMP_M,18,18_01,Fog.Node.18,18,38,0,87,None,6.7,1706.0119999999997,1712.7119999999998,1700.0,1706.0119999999997
342,COMP_M,1,1_01,Fog.Node.1,1,21,0,61,None,6.5,1802.00004,1808.50004,1800.0,1802.00004
344,COMP_M,3,3_01,Fog.Node.3,3,23,0,73,None,6.7,1802.004,1808.704,1800.0,1802.004
347,COMP_M,6,6_01,Fog.Node.6,6,26,0,96,None,6.2,1802.004,1808.204,1800.0,1802.004
349,COMP_M,8,8_01,Fog.Node.8,8,28,0,109,None,6.4,1802.004,1808.404,1800.0,1802.004
352,COMP_M,11,11_01,Fog.Node.11,11,31,0,49,None,6.9,1802.004,1808.904,1800.0,1802.004
341,COMP_M,0,0_01,Fog.Node.0,0,20,0,55,None,6.0,1803.0000599999998,1809.0000599999998,1800.0,1803.0000599999998
343,COMP_M,2,2_01,Fog.Node.2,2,22,0,67,None,6.3,1803.0000599999998,1809.3000599999998,1800.0,1803.0000599999998
345,COMP_M,4,4_01,Fog.Node.4,4,24,0,81,None,6.9,1803.0059999999999,1809.906,1800.0,1803.0059999999999
346,COMP_M,5,5_01,Fog.Node.5,5,25,0,89,None,6.0,1803.0059999999999,1809.0059999999999,1800.0,1803.0059999999999
355,COMP_M,14,14_01,Fog.Node.14,14,34,0,64,None,6.8,1803.0059999999999,1809.8059999999998,1800.0,1803.0059999999999
351,COMP_M,10,10_01,Fog.Node.10,10,30,0,45,None,6.7,1804.0060199999998,1810.7060199999999,1800.0,1804.0060199999998
348,COMP_M,7,7_01,Fog.Node.7,7,27,0,102,None,6.1,1804.0060199999998,1810.1060199999997,1800.0,1804.0060199999998
350,COMP_M,9,9_01,Fog.Node.9,9,29,0,176,None,6.1,1804.0060199999998,1810.1060199999997,1800.0,1804.0060199999998
354,COMP_M,13,13_01,Fog.Node.13,13,33,0,59,None,6.6,1804.0079999999998,1810.6079999999997,1800.0,1804.0079999999998
360,COMP_M,19,19_01,Fog.Node.19,19,39,0,148,None,6.9,1804.0079999999998,1810.908,1800.0,1804.0079999999998
356,COMP_M,15,15_01,Fog.Node.15,15,35,0,71,None,6.8,1805.0080199999998,1811.8080199999997,1800.0,1805.0080199999998
358,COMP_M,17,17_01,Fog.Node.17,17,37,0,81,None,6.6,1805.0099999999998,1811.6099999999997,1800.0,1805.0099999999998
353,COMP_M,12,12_01,Fog.Node.12,12,32,0,55,None,6.5,1806.0100199999997,1812.5100199999997,1800.0,1806.0100199999997
357,COMP_M,16,16_01,Fog.Node.16,16,36,0,76,None,6.7,1806.0100199999997,1812.7100199999998,1800.0,1806.0100199999997
359,COMP_M,18,18_01,Fog.Node.18,18,38,0,87,None,6.7,1806.0119999999997,1812.7119999999998,1800.0,1806.0119999999997
362,COMP_M,1,1_01,Fog.Node.1,1,21,0,61,None,6.5,1902.00004,1908.50004,1900.0,1902.00004
364,COMP_M,3,3_01,Fog.Node.3,3,23,0,73,None,6.7,1902.004,1908.704,1900.0,1902.004
367,COMP_M,6,6_01,Fog.Node.6,6,26,0,96,None,6.2,1902.004,1908.204,1900.0,1902.004
369,COMP_M,8,8_01,Fog.Node.8,8,28,0,109,None,6.4,1902.004,1908.404,1900.0,1902.004
372,COMP_M,11,11_01,Fog.Node.11,11,31,0,49,None,6.9,1902.004,1908.904,1900.0,1902.004
361,COMP_M,0,0_01,Fog.Node.0,0,20,0,55,None,6.0,1903.0000599999998,1909.0000599999998,1900.0,1903.0000599999998
363,COMP_M,2,2_01,Fog.Node.2,2,22,0,67,None,6.3,1903.0000599999998,1909.3000599999998,1900.0,1903.0000599999998
365,COMP_M,4,4_01,Fog.Node.4,4,24,0,81,None,6.9,1903.0059999999999,1909.906,1900.0,1903.0059999999999
366,COMP_M,5,5_01,Fog.Node.5,5,25,0,89,None,6.0,1903.0059999999999,1909.0059999999999,1900.0,1903.0059999999999
375,COMP_M,14,14_01,Fog.Node.14,14,34,0,64,None,6.8,1903.0059999999999,1909.8059999999998,1900.0,1903.0059999999999
371,COMP_M,10,10_01,Fog.Node.10,10,30,0,45,None,6.7,1904.0060199999998,1910.7060199999999,1900.0,1904.0060199999998
368,COMP_M,7,7_01,Fog.Node.7,7,27,0,102,None,6.1,1904.0060199999998,1910.1060199999997,1900.0,1904.0060199999998
370,COMP_M,9,9_01,Fog.Node.9,9,29,0,176,None,6.1,1904.0060199999998,1910.1060199999997,1900.0,1904.0060199999998
374,COMP_M,13,13_01,Fog.Node.13,13,33,0,59,None,6.6,1904.0079999999998,1910.6079999999997,1900.0,1904.0079999999998
380,COMP_M,19,19_01,Fog.Node.19,19,39,0,148,None,6.9,1904.0079999999998,1910.908,1900.0,1904.0079999999998
376,COMP_M,15,15_01,Fog.Node.15,15,35,0,71,None,6.8,1905.0080199999998,1911.8080199999997,1900.0,1905.0080199999998
378,COMP_M,17,17_01,Fog.Node.17,17,37,0,81,None,6.6,1905.0099999999998,1911.6099999999997,1900.0,1905.0099999999998
373,COMP_M,12,12_01,Fog.Node.12,12,32,0,55,None,6.5,1906.0100199999997,1912.5100199999997,1900.0,1906.0100199999997
377,COMP_M,16,16_01,Fog.Node.16,16,36,0,76,None,6.7,1906.0100199999997,1912.7100199999998,1900.0,1906.0100199999997
379,COMP_M,18,18_01,Fog.Node.18,18,38,0,87,None,6.7,1906.0119999999997,1912.7119999999998,1900.0,1906.0119999999997
