id,type,src,dst,app,latency,message,ctime,size,buffer
60,LINK,4,98,4,1.00002,M.USER.APP.4,1200,20,3
57,LINK,76,0,1,1.00002,M.USER.APP.1,1201.00002,20,0
58,LINK,118,0,2,1.00002,M.USER.APP.2,1201.00002,20,1
59,LINK,133,0,3,1.00002,M.USER.APP.3,1201.00002,20,2
60,LINK,98,0,4,1.00002,M.USER.APP.4,1201.00002,20,3
62,LINK,1,76,1,1.00002,M.USER.APP.1,1300,20,0
63,LINK,2,118,2,1.00002,M.USER.APP.2,1300,20,1
64,LINK,3,133,3,1.00002,M.USER.APP.3,1300,20,2
65,LINK,4,98,4,1.00002,M.USER.APP.4,1300,20,3
62,LINK,76,0,1,1.00002,M.USER.APP.1,1301.00002,20,0
63,LINK,118,0,2,1.00002,M.USER.APP.2,1301.00002,20,1
64,LINK,133,0,3,1.00002,M.USER.APP.3,1301.00002,20,2
65,LINK,98,0,4,1.00002,M.USER.APP.4,1301.00002,20,3
67,LINK,1,76,1,1.00002,M.USER.APP.1,1400,20,0
68,LINK,2,118,2,1.00002,M.USER.APP.2,1400,20,1
69,LINK,3,133,3,1.00002,M.USER.APP.3,1400,20,2
70,LINK,4,98,4,1.00002,M.USER.APP.4,1400,20,3
67,LINK,76,0,1,1.00002,M.USER.APP.1,1401.00002,20,0
68,LINK,118,0,2,1.00002,M.USER.APP.2,1401.00002,20,1
69,LINK,133,0,3,1.00002,M.USER.APP.3,1401.00002,20,2
70,LINK,98,0,4,1.00002,M.USER.APP.4,1401.00002,20,3
72,LINK,1,76,1,1.00002,M.USER.APP.1,1500,20,0
73,LINK,2,118,2,1.00002,M.USER.APP.2,1500,20,1
74,LINK,3,133,3,1.00002,M.USER.APP.3,1500,20,2
75,LINK,4,98,4,1.00002,M.USER.APP.4,1500,20,3
72,LINK,76,0,1,1.00002,M.USER.APP.1,1501.00002,20,0
73,LINK,118,0,2,1.00002,M.USER.APP.2,1501.00002,20,1
74,LINK,133,0,3,1.00002,M.USER.APP.3,1501.00002,20,2
75,LINK,98,0,4,1.00002,M.USER.APP.4,1501.00002,20,3
77,LINK,1,76,1,1.00002,M.USER.APP.1,1600,20,0
78,LINK,2,118,2,1.00002,M.USER.APP.2,1600,20,1
79,LINK,3,133,3,1.00002,M.USER.APP.3,1600,20,2
80,LINK,4,98,4,1.00002,M.USER.APP.4,1600,20,3
77,LINK,76,0,1,1.00002,M.USER.APP.1,1601.00002,20,0
78,LINK,118,0,2,1.00002,M.USER.APP.2,1601.00002,20,1
79,LINK,133,0,3,1.00002,M.USER.APP.3,1601.00002,20,2
80,LINK,98,0,4,1.00002,M.USER.APP.4,1601.00002,20,3
82,LINK,1,76,1,1.00002,M.USER.APP.1,1700,20,0
83,LINK,2,118,2,1.00002,M.USER.APP.2,1700,20,1
84,LINK,3,133,3,1.00002,M.USER.APP.3,1700,20,2
85,LINK,4,98,4,1.00002,M.USER.APP.4,1700,20,3
82,LINK,76,0,1,1.00002,M.USER.APP.1,1701.00002,20,0
83,LINK,118,0,2,1.00002,M.USER.APP.2,1701.00002,20,1
84,LINK,133,0,3,1.00002,M.USER.APP.3,1701.00002,20,2
85,LINK,98,0,4,1.00002,M.USER.APP.4,1701.00002,20,3
87,LINK,1,76,1,1.00002,M.USER.APP.1,1800,20,0
88,LINK,2,118,2,1.00002,M.USER.APP.2,1800,20,1
89,LINK,3,133,3,1.00002,M.USER.APP.3,1800,20,2
90,LINK,4,98,4,1.00002,M.USER.APP.4,1800,20,3
87,LINK,76,0,1,1.00002,M.USER.APP.1,1801.00002,20,0
88,LINK,118,0,2,1.00002,M.USER.APP.2,1801.00002,20,1
89,LINK,133,0,3,1.00002,M.USER.APP.3,1801.00002,20,2
90,LINK,98,0,4,1.00002,M.USER.APP.4,1801.00002,20,3
92,LINK,1,76,1,1.00002,M.USER.APP.1,1900,20,0
93,LINK,2,118,2,1.00002,M.USER.APP.2,1900,20,1
94,LINK,3,133,3,1.00002,M.USER.APP.3,1900,20,2
95,LINK,4,98,4,1.00002,M.USER.APP.4,1900,20,3
92,LINK,76,0,1,1.00002,M.USER.APP.1,1901.00002,20,0
93,LINK,118,0,2,1.00002,M.USER.APP.2,1901.00002,20,1
94,LINK,133,0,3,1.00002,M.USER.APP.3,1901.00002,20,2
95,LINK,98,0,4,1.00002,M.USER.APP.4,1901.00002,20,3
97,LINK,1,76,1,1.00002,M.USER.APP.1,2000,20,0
98,LINK,2,118,2,1.00002,M.USER.APP.2,2000,20,1
99,LINK,3,133,3,1.00002,M.USER.APP.3,2000,20,2
100,LINK,4,98,4,1.00002,M.USER.APP.4,2000,20,3
97,LINK,76,0,1,1.00002,M.USER.APP.1,2001.00002,20,0
98,LINK,118,0,2,1.00002,M.USER.APP.2,2001.00002,20,1
99,LINK,133,0,3,1.00002,M.USER.APP.3,2001.00002,20,2
100,LINK,98,0,4,1.00002,M.USER.APP.4,2001.00002,20,3
102,LINK,1,76,1,1.00002,M.USER.APP.1,2100,20,0
103,LINK,2,118,2,1.00002,M.USER.APP.2,2100,20,1
104,LINK,3,133,3,1.00002,M.USER.APP.3,2100,20,2
105,LINK,4,98,4,1.00002,M.USER.APP.4,2100,20,3
102,LINK,76,0,1,1.00002,M.USER.APP.1,2101.00002,20,0
103,LINK,118,0,2,1.00002,M.USER.APP.2,2101.00002,20,1
104,LINK,133,0,3,1.00002,M.USER.APP.3,2101.00002,20,2
105,LINK,98,0,4,1.00002,M.USER.APP.4,2101.00002,20,3
107,LINK,1,76,1,1.00002,M.USER.APP.1,2200,20,0
108,LINK,2,118,2,1.00002,M.USER.APP.2,2200,20,1
109,LINK,3,133,3,1.00002,M.USER.APP.3,2200,20,2
110,LINK,4,98,4,1.00002,M.USER.APP.4,2200,20,3
107,LINK,76,0,1,1.00002,M.USER.APP.1,2201.00002,20,0
108,LINK,118,0,2,1.00002,M.USER.APP.2,2201.00002,20,1
109,LINK,133,0,3,1.00002,M.USER.APP.3,2201.00002,20,2
110,LINK,98,0,4,1.00002,M.USER.APP.4,2201.00002,20,3
112,LINK,1,76,1,1.00002,M.USER.APP.1,2300,20,0
113,LINK,2,118,2,1.00002,M.USER.APP.2,2300,20,1
114,LINK,3,133,3,1.00002,M.USER.APP.3,2300,20,2
115,LINK,4,98,4,1.00002,M.USER.APP.4,2300,20,3
112,LINK,76,0,1,1.00002,M.USER.APP.1,2301.00002,20,0
113,LINK,118,0,2,1.00002,M.USER.APP.2,2301.00002,20,1
114,LINK,133,0,3,1.00002,M.USER.APP.3,2301.00002,20,2
115,LINK,98,0,4,1.00002,M.USER.APP.4,2301.00002,20,3
117,LINK,1,76,1,1.00002,M.USER.APP.1,2400,20,0
118,LINK,2,118,2,1.00002,M.USER.APP.2,2400,20,1
119,LINK,3,133,3,1.00002,M.USER.APP.3,2400,20,2
120,LINK,4,98,4,1.00002,M.USER.APP.4,2400,20,3
117,LINK,76,0,1,1.00002,M.USER.APP.1,2401.00002,20,0
118,LINK,118,0,2,1.00002,M.USER.APP.2,2401.00002,20,1
119,LINK,133,0,3,1.00002,M.USER.APP.3,2401.00002,20,2
120,LINK,98,0,4,1.00002,M.USER.APP.4,2401.00002,20,3
122,LINK,1,76,1,1.00002,M.USER.APP.1,2500,20,0
123,LINK,2,118,2,1.00002,M.USER.APP.2,2500,20,1
124,LINK,3,133,3,1.00002,M.USER.APP.3,2500,20,2
125,LINK,4,98,4,1.00002,M.USER.APP.4,2500,20,3
122,LINK,76,0,1,1.00002,M.USER.APP.1,2501.00002,20,0
123,LINK,118,0,2,1.00002,M.USER.APP.2,2501.00002,20,1
124,LINK,133,0,3,1.00002,M.USER.APP.3,2501.00002,20,2
125,LINK,98,0,4,1.00002,M.USER.APP.4,2501.00002,20,3
127,LINK,1,76,1,1.00002,M.USER.APP.1,2600,20,0
128,LINK,2,118,2,1.00002,M.USER.APP.2,2600,20,1
129,LINK,3,133,3,1.00002,M.USER.APP.3,2600,20,2
130,LINK,4,98,4,1.00002,M.USER.APP.4,2600,20,3
127,LINK,76,0,1,1.00002,M.USER.APP.1,2601.00002,20,0
128,LINK,118,0,2,1.00002,M.USER.APP.2,2601.00002,20,1
129,LINK,133,0,3,1.00002,M.USER.APP.3,2601.00002,20,2
130,LINK,98,0,4,1.00002,M.USER.APP.4,2601.00002,20,3
132,LINK,1,76,1,1.00002,M.USER.APP.1,2700,20,0
133,LINK,2,118,2,1.00002,M.USER.APP.2,2700,20,1
134,LINK,3,133,3,1.00002,M.USER.APP.3,2700,20,2
135,LINK,4,98,4,1.00002,M.USER.APP.4,2700,20,3
132,LINK,76,0,1,1.00002,M.USER.APP.1,2701.00002,20,0
133,LINK,118,0,2,1.00002,M.USER.APP.2,2701.00002,20,1
134,LINK,133,0,3,1.00002,M.USER.APP.3,2701.00002,20,2
135,LINK,98,0,4,1.00002,M.USER.APP.4,2701.00002,20,3
137,LINK,1,76,1,1.00002,M.USER.APP.1,2800,20,0
138,LINK,2,118,2,1.00002,M.USER.APP.2,2800,20,1
139,LINK,3,133,3,1.00002,M.USER.APP.3,2800,20,2
140,LINK,4,98,4,1.00002,M.USER.APP.4,2800,20,3
137,LINK,76,0,1,1.00002,M.USER.APP.1,2801.00002,20,0
138,LINK,118,0,2,1.00002,M.USER.APP.2,2801.00002,20,1
139,LINK,133,0,3,1.00002,M.USER.APP.3,2801.00002,20,2
140,LINK,98,0,4,1.00002,M.USER.APP.4,2801.00002,20,3
142,LINK,1,76,1,1.00002,M.USER.APP.1,2900,20,0
143,LINK,2,118,2,1.00002,M.USER.APP.2,2900,20,1
144,LINK,3,133,3,1.00002,M.USER.APP.3,2900,20,2
145,LINK,4,98,4,1.00002,M.USER.APP.4,2900,20,3
142,LINK,76,0,1,1.00002,M.USER.APP.1,2901.00002,20,0
143,LINK,118,0,2,1.00002,M.USER.APP.2,2901.00002,20,1
144,LINK,133,0,3,1.00002,M.USER.APP.3,2901.00002,20,2
145,LINK,98,0,4,1.00002,M.USER.APP.4,2901.00002,20,3
147,LINK,1,76,1,1.00002,M.USER.APP.1,3000,20,0
148,LINK,2,118,2,1.00002,M.USER.APP.2,3000,20,1
149,LINK,3,133,3,1.00002,M.USER.APP.3,3000,20,2
150,LINK,4,98,4,1.00002,M.USER.APP.4,3000,20,3
147,LINK,76,0,1,1.00002,M.USER.APP.1,3001.00002,20,0
148,LINK,118,0,2,1.00002,M.USER.APP.2,3001.00002,20,1
149,LINK,133,0,3,1.00002,M.USER.APP.3,3001.00002,20,2
150,LINK,98,0,4,1.00002,M.USER.APP.4,3001.00002,20,3
152,LINK,1,76,1,1.00002,M.USER.APP.1,3100,20,0
153,LINK,2,118,2,1.00002,M.USER.APP.2,3100,20,1
154,LINK,3,133,3,1.00002,M.USER.APP.3,3100,20,2
155,LINK,4,98,4,1.00002,M.USER.APP.4,3100,20,3
152,LINK,76,0,1,1.00002,M.USER.APP.1,3101.00002,20,0
153,LINK,118,0,2,1.00002,M.USER.APP.2,3101.00002,20,1
154,LINK,133,0,3,1.00002,M.USER.APP.3,3101.00002,20,2
155,LINK,98,0,4,1.00002,M.USER.APP.4,3101.00002,20,3
157,LINK,1,76,1,1.00002,M.USER.APP.1,3200,20,0
158,LINK,2,118,2,1.00002,M.USER.APP.2,3200,20,1
159,LINK,3,133,3,1.00002,M.USER.APP.3,3200,20,2
160,LINK,4,98,4,1.00002,M.USER.APP.4,3200,20,3
157,LINK,76,0,1,1.00002,M.USER.APP.1,3201.00002,20,0
158,LINK,118,0,2,1.00002,M.USER.APP.2,3201.00002,20,1
159,LINK,133,0,3,1.00002,M.USER.APP.3,3201.00002,20,2
160,LINK,98,0,4,1.00002,M.USER.APP.4,3201.00002,20,3
162,LINK,1,76,1,1.00002,M.USER.APP.1,3300,20,0
163,LINK,2,118,2,1.00002,M.USER.APP.2,3300,20,1
164,LINK,3,133,3,1.00002,M.USER.APP.3,3300,20,2
165,LINK,4,98,4,1.00002,M.USER.APP.4,3300,20,3
162,LINK,76,0,1,1.00002,M.USER.APP.1,3301.00002,20,0
163,LINK,118,0,2,1.00002,M.USER.APP.2,3301.00002,20,1
164,LINK,133,0,3,1.00002,M.USER.APP.3,3301.00002,20,2
165,LINK,98,0,4,1.00002,M.USER.APP.4,3301.00002,20,3
167,LINK,1,76,1,1.00002,M.USER.APP.1,3400,20,0
168,LINK,2,118,2,1.00002,M.USER.APP.2,3400,20,1
169,LINK,3,133,3,1.00002,M.USER.APP.3,3400,20,2
170,LINK,4,98,4,1.00002,M.USER.APP.4,3400,20,3
167,LINK,76,0,1,1.00002,M.USER.APP.1,3401.00002,20,0
168,LINK,118,0,2,1.00002,M.USER.APP.2,3401.00002,20,1
169,LINK,133,0,3,1.00002,M.USER.APP.3,3401.00002,20,2
170,LINK,98,0,4,1.00002,M.USER.APP.4,3401.00002,20,3
172,LINK,1,76,1,1.00002,M.USER.APP.1,3500,20,0
173,LINK,2,118,2,1.00002,M.USER.APP.2,3500,20,1
174,LINK,3,133,3,1.00002,M.USER.APP.3,3500,20,2
175,LINK,4,98,4,1.00002,M.USER.APP.4,3500,20,3
172,LINK,76,0,1,1.00002,M.USER.APP.1,3501.00002,20,0
173,LINK,118,0,2,1.00002,M.USER.APP.2,3501.00002,20,1
174,LINK,133,0,3,1.00002,M.USER.APP.3,3501.00002,20,2
175,LINK,98,0,4,1.00002,M.USER.APP.4,3501.00002,20,3
177,LINK,1,76,1,1.00002,M.USER.APP.1,3600,20,0
178,LINK,2,118,2,1.00002,M.USER.APP.2,3600,20,1
179,LINK,3,133,3,1.00002,M.USER.APP.3,3600,20,2
180,LINK,4,98,4,1.00002,M.USER.APP.4,3600,20,3
177,LINK,76,0,1,1.00002,M.USER.APP.1,3601.00002,20,0
178,LINK,118,0,2,1.00002,M.USER.APP.2,3601.00002,20,1
179,LINK,133,0,3,1.00002,M.USER.APP.3,3601.00002,20,2
180,LINK,98,0,4,1.00002,M.USER.APP.4,3601.00002,20,3
182,LINK,1,76,1,1.00002,M.USER.APP.1,3700,20,0
183,LINK,2,118,2,1.00002,M.USER.APP.2,3700,20,1
184,LINK,3,133,3,1.00002,M.USER.APP.3,3700,20,2
185,LINK,4,98,4,1.00002,M.USER.APP.4,3700,20,3
182,LINK,76,0,1,1.00002,M.USER.APP.1,3701.00002,20,0
183,LINK,118,0,2,1.00002,M.USER.APP.2,3701.00002,20,1
184,LINK,133,0,3,1.00002,M.USER.APP.3,3701.00002,20,2
185,LINK,98,0,4,1.00002,M.USER.APP.4,3701.00002,20,3
187,LINK,1,76,1,1.00002,M.USER.APP.1,3800,20,0
188,LINK,2,118,2,1.00002,M.USER.APP.2,3800,20,1
189,LINK,3,133,3,1.00002,M.USER.APP.3,3800,20,2
190,LINK,4,98,4,1.00002,M.USER.APP.4,3800,20,3
187,LINK,76,0,1,1.00002,M.USER.APP.1,3801.00002,20,0
188,LINK,118,0,2,1.00002,M.USER.APP.2,3801.00002,20,1
189,LINK,133,0,3,1.00002,M.USER.APP.3,3801.00002,20,2
190,LINK,98,0,4,1.00002,M.USER.APP.4,3801.00002,20,3
192,LINK,1,76,1,1.00002,M.USER.APP.1,3900,20,0
193,LINK,2,118,2,1.00002,M.USER.APP.2,3900,20,1
194,LINK,3,133,3,1.00002,M.USER.APP.3,3900,20,2
195,LINK,4,98,4,1.00002,M.USER.APP.4,3900,20,3
